src_ip,dst_ip,src_port,dst_port,protocol,packet_count,byte_count,duration,flags,label,attack_cat,timestamp,flow_id
192.168.30.136,8.8.123.223,63033,80,HTTPS,220,44198,7.314227120669862,,0,Normal,2025-11-06 19:17:51.288852,flow_010901
192.168.43.103,10.0.117.168,58085,587,TCP,134,6192,54.256375426414934,"PSH,ACK",0,Normal,2025-11-06 18:32:18.288854,flow_010902
192.168.189.99,10.0.91.174,59420,587,TCP,46,3840,4.890562854009579,ACK,0,Normal,2025-11-06 10:56:53.288855,flow_010903
192.168.89.247,8.8.4.4,49603,53,UDP,4,410,0.30325435497260816,,0,Normal,2025-11-06 05:24:36.288857,flow_010904
192.168.8.90,8.8.60.179,57558,80,HTTPS,213,29998,23.21110553516107,ACK,0,Normal,2025-11-06 13:37:40.288858,flow_010905
192.168.28.171,10.0.152.140,57590,22,TCP,278,6017,12.39423175928703,ACK,0,Normal,2025-11-06 10:08:53.288859,flow_010906
192.168.223.214,10.0.253.63,57159,993,TCP,98,1971,31.7639742925791,ACK,0,Normal,2025-11-07 00:49:32.288860,flow_010907
192.168.208.159,8.8.4.8,52888,53,UDP,3,362,0.9054052310347943,,0,Normal,2025-11-06 15:01:13.288864,flow_010910
192.168.175.68,10.0.31.108,64186,587,TCP,179,17315,15.788859010707663,"FIN,ACK",0,Normal,2025-11-06 21:48:09.288865,flow_010911
192.168.150.157,10.0.117.72,49549,993,TCP,275,4943,15.011923589520572,ACK,0,Normal,2025-11-06 16:22:40.288867,flow_010912
192.168.21.180,10.0.125.5,63089,587,TCP,274,15231,46.57411035842341,ACK,0,Normal,2025-11-06 15:55:56.288870,flow_010915
192.168.168.156,8.8.8.8,51696,53,UDP,8,296,0.22398345480635426,,0,Normal,2025-11-06 22:19:06.288871,flow_010916
192.168.120.223,8.8.207.247,60381,80,HTTPS,101,22389,0.45605607531520587,"PSH,ACK",0,Normal,2025-11-06 03:21:02.288873,flow_010917
192.168.185.247,8.8.4.8,59513,53,UDP,3,237,0.9231703254096852,,0,Normal,2025-11-06 05:49:34.288874,flow_010918
192.168.194.43,8.8.124.234,52991,80,TCP,347,13161,10.183271445754594,,0,Normal,2025-11-07 02:43:27.288875,flow_010919
192.168.158.210,8.8.4.8,54064,53,UDP,7,219,0.056816071387476,,0,Normal,2025-11-06 18:33:50.288877,flow_010921
192.168.179.179,8.8.8.4,51102,53,UDP,6,319,0.49899540862280245,,0,Normal,2025-11-06 06:02:01.288879,flow_010922
192.168.148.250,8.8.4.4,51738,53,UDP,10,488,0.8911748315981369,,0,Normal,2025-11-06 22:47:57.288880,flow_010923
192.168.194.2,8.8.8.4,49863,53,UDP,8,512,0.22171388493048397,,0,Normal,2025-11-06 14:02:36.288881,flow_010924
192.168.197.4,8.8.203.223,64772,80,TCP,380,47557,13.709015625255377,ACK,0,Normal,2025-11-06 15:58:01.288883,flow_010925
192.168.132.242,10.0.197.198,56501,993,TCP,297,11475,33.4198633688906,ACK,0,Normal,2025-11-06 09:48:11.288884,flow_010926
192.168.145.2,8.8.8.8,50496,53,UDP,8,295,0.8176283747995835,,0,Normal,2025-11-06 19:24:32.288885,flow_010927
192.168.238.244,8.8.4.8,64197,53,UDP,6,420,0.36245995276186144,,0,Normal,2025-11-07 00:29:20.288887,flow_010928
192.168.101.158,8.8.201.203,55951,443,HTTPS,303,17933,10.901364499207007,,0,Normal,2025-11-06 17:04:27.288888,flow_010929
203.0.127.199,10.0.25.92,60213,443,HTTP,245,67319,3.425588716891836,"FIN,ACK",1,Exploits,2025-11-06 03:26:53.288889,flow_010930
192.168.51.20,10.0.220.131,62252,587,TCP,125,5883,35.539842488327025,"PSH,ACK",0,Normal,2025-11-06 15:00:01.288890,flow_010931
192.168.47.89,8.8.5.224,50883,80,TCP,227,47249,3.2824212474703494,ACK,0,Normal,2025-11-06 09:42:17.288893,flow_010933
192.168.38.33,8.8.56.116,52468,443,HTTP,178,44645,27.324088527547147,,0,Normal,2025-11-07 02:13:12.288894,flow_010934
192.168.73.200,8.8.11.252,59038,80,TCP,211,32919,15.431412416250375,,0,Normal,2025-11-06 10:49:34.288895,flow_010935
192.168.189.37,8.8.8.4,57598,53,UDP,8,313,0.8910629463448846,,0,Normal,2025-11-06 04:09:54.288897,flow_010936
192.168.69.18,8.8.176.240,55334,443,HTTP,283,20393,11.012426251187271,"PSH,ACK",0,Normal,2025-11-06 06:24:00.288898,flow_010937
203.0.22.13,10.0.1.179,22331,80,UDP,1127,497451,0.48410420577811697,RST,1,DoS,2025-11-06 03:22:11.288899,flow_010938
192.168.77.202,8.8.173.135,64142,443,HTTP,389,8481,15.886850996550566,,0,Normal,2025-11-06 13:39:46.288900,flow_010939
192.168.127.152,8.8.123.214,51305,443,HTTP,470,6470,16.70455437323433,"PSH,ACK",0,Normal,2025-11-06 16:07:31.288901,flow_010940
203.0.108.236,10.0.193.21,43710,952,TCP,5,86,0.029241127137977094,SYN,1,Reconnaissance,2025-11-06 18:19:11.288903,flow_010941
192.168.196.104,8.8.4.8,58754,53,UDP,4,164,0.20684658216778892,,0,Normal,2025-11-06 09:37:20.288905,flow_010943
203.0.98.156,10.0.208.72,49285,553,TCP,3,134,0.05145074449946694,RST,1,Reconnaissance,2025-11-06 09:30:03.288907,flow_010944
192.168.216.115,8.8.4.4,59068,53,UDP,7,375,0.9977358476468382,,0,Normal,2025-11-06 21:57:28.288908,flow_010945
192.168.101.150,8.8.8.48,52068,80,TCP,287,26097,7.831508553328854,,0,Normal,2025-11-06 20:10:59.288909,flow_010946
192.168.164.128,8.8.8.4,52651,53,UDP,5,448,0.9509081866962411,,0,Normal,2025-11-06 15:48:59.288911,flow_010947
192.168.114.38,8.8.4.4,58555,53,UDP,8,353,0.007291749050077123,,0,Normal,2025-11-07 01:39:12.288912,flow_010948
192.168.222.209,10.0.201.196,55479,587,TCP,297,14247,51.4864737848665,"FIN,ACK",0,Normal,2025-11-07 02:15:26.288913,flow_010949
192.168.142.91,10.0.54.191,62428,993,TCP,92,5191,13.771969483172828,"FIN,ACK",0,Normal,2025-11-06 03:13:41.288915,flow_010950
192.168.219.127,8.8.8.4,49918,53,UDP,5,381,0.16901557472994239,,0,Normal,2025-11-06 06:51:38.288916,flow_010951
192.168.94.183,8.8.37.17,59887,80,HTTPS,137,43532,2.839132412833908,,0,Normal,2025-11-06 23:34:24.288917,flow_010952
192.168.210.13,10.0.194.149,62494,993,TCP,53,3867,54.049984877567496,ACK,0,Normal,2025-11-06 11:29:08.288918,flow_010953
192.168.44.62,10.0.252.31,56593,22,TCP,96,10968,44.4112566680892,ACK,0,Normal,2025-11-06 10:27:19.288919,flow_010954
192.168.176.21,10.0.54.220,52148,587,TCP,222,11798,9.480146439896437,"PSH,ACK",0,Normal,2025-11-06 05:11:56.288922,flow_010956
192.168.189.193,8.8.161.210,62096,443,HTTPS,86,26630,0.24631585663354522,"PSH,ACK",0,Normal,2025-11-06 22:33:41.288923,flow_010957
203.0.212.232,10.0.137.80,59080,3389,TCP,576,95929,136.98788890710227,ACK,1,Fuzzers,2025-11-06 05:34:22.288924,flow_010958
192.168.144.204,8.8.172.75,55095,80,TCP,77,30584,8.458915006660785,"PSH,ACK",0,Normal,2025-11-06 12:31:40.288925,flow_010959
192.168.123.24,8.8.4.8,49917,53,UDP,5,468,0.3864413525764452,,0,Normal,2025-11-06 15:25:32.288927,flow_010960
192.168.36.13,10.0.95.132,65082,993,TCP,153,5413,24.6122211639064,"PSH,ACK",0,Normal,2025-11-06 03:04:58.288928,flow_010961
192.168.90.193,8.8.4.8,56758,53,UDP,5,73,0.8421430800755445,,0,Normal,2025-11-06 19:48:26.288929,flow_010962
192.168.250.248,10.0.5.2,61215,587,TCP,50,15409,9.822542231458772,"PSH,ACK",0,Normal,2025-11-06 03:29:05.288930,flow_010963
192.168.32.222,8.8.52.175,53469,443,TCP,350,27154,6.523134549207178,ACK,0,Normal,2025-11-06 13:26:35.288932,flow_010964
192.168.13.156,10.0.133.75,54205,587,TCP,277,11473,7.761675523932224,"FIN,ACK",0,Normal,2025-11-06 10:39:25.288933,flow_010965
203.0.216.57,10.0.28.248,18618,443,UDP,6376,504704,3.5738895717403816,"SYN,ACK",1,DoS,2025-11-06 14:51:55.288934,flow_010966
192.168.103.9,8.8.8.8,58530,53,UDP,3,391,0.6506624860896972,,0,Normal,2025-11-06 14:06:37.288937,flow_010968
192.168.62.231,8.8.122.97,64998,443,TCP,202,32601,21.494242043991935,ACK,0,Normal,2025-11-06 16:16:56.288938,flow_010969
192.168.197.41,8.8.4.8,61836,53,UDP,10,135,0.7375086586160225,,0,Normal,2025-11-06 04:35:43.288939,flow_010970
192.168.159.87,8.8.138.34,49445,443,HTTPS,386,41778,13.26134837682729,"PSH,ACK",0,Normal,2025-11-06 20:30:58.288940,flow_010971
192.168.115.30,8.8.93.196,51483,80,TCP,299,30144,1.8796261286080505,,0,Normal,2025-11-06 15:31:50.288941,flow_010972
192.168.56.166,8.8.4.4,53678,53,UDP,2,210,0.48092796600506216,,0,Normal,2025-11-06 14:59:06.288943,flow_010973
192.168.204.81,10.0.91.127,58811,25,TCP,87,5099,50.30830108854636,ACK,0,Normal,2025-11-07 02:47:43.288945,flow_010975
192.168.223.251,8.8.44.238,50012,443,HTTPS,126,44556,14.662683109056125,ACK,0,Normal,2025-11-06 22:39:14.288946,flow_010976
192.168.206.38,8.8.137.90,59138,80,HTTP,32,17195,16.16426864986251,"PSH,ACK",0,Normal,2025-11-06 14:16:39.288948,flow_010977
203.0.44.163,10.0.36.79,54273,23,TCP,499,85474,141.99781514356164,"PSH,ACK",1,Fuzzers,2025-11-06 04:33:57.288950,flow_010979
192.168.114.200,10.0.43.80,61136,22,TCP,26,6148,19.064092770790314,ACK,0,Normal,2025-11-06 10:24:07.288952,flow_010980
192.168.145.44,10.0.26.166,55190,993,TCP,58,6118,47.83139747473357,ACK,0,Normal,2025-11-06 19:41:08.288953,flow_010981
203.0.155.190,10.0.217.242,48197,776,TCP,5,129,0.0011012750750471246,SYN,1,Reconnaissance,2025-11-06 18:17:33.288954,flow_010982
192.168.30.236,8.8.102.18,53694,80,HTTP,154,5672,21.54604245458792,ACK,0,Normal,2025-11-06 18:01:37.288956,flow_010983
192.168.212.167,8.8.253.173,51454,443,TCP,257,27722,16.894132059213884,"PSH,ACK",0,Normal,2025-11-07 00:29:22.288957,flow_010984
203.0.107.59,10.0.204.81,23290,443,TCP,5984,257598,0.8696096861382968,RST,1,DoS,2025-11-06 16:48:07.288959,flow_010985
192.168.32.118,8.8.4.8,56860,53,UDP,6,169,0.8935948450572828,,0,Normal,2025-11-06 07:53:37.288962,flow_010987
203.0.149.76,10.0.79.209,57281,3306,TCP,81,9878,1.1743191371710835,"PSH,ACK",1,Exploits,2025-11-06 19:56:48.288963,flow_010988
192.168.205.17,10.0.241.200,49790,25,TCP,101,6875,29.49295239055385,ACK,0,Normal,2025-11-07 01:00:14.288964,flow_010989
203.0.95.139,10.0.2.62,62320,443,TCP,5152,731898,3.84325882591774,RST,1,DoS,2025-11-06 19:29:25.288966,flow_010990
192.168.144.112,8.8.141.136,50929,80,HTTP,440,20812,20.135130178123983,"PSH,ACK",0,Normal,2025-11-06 18:22:27.288967,flow_010991
192.168.126.68,10.0.249.128,54199,22,TCP,252,16330,28.22615108153726,"PSH,ACK",0,Normal,2025-11-06 12:06:47.288968,flow_010992
192.168.29.227,8.8.4.4,63153,53,UDP,2,424,0.4076334031473562,,0,Normal,2025-11-06 22:14:08.288970,flow_010994
203.0.238.184,10.0.189.130,49899,80,TCP,1122,342009,2.341513227014296,"SYN,ACK",1,DoS,2025-11-06 13:33:01.288973,flow_010996
192.168.184.168,8.8.21.231,62672,80,HTTPS,272,14423,23.96863530390301,ACK,0,Normal,2025-11-06 07:44:48.288974,flow_010997
192.168.139.228,10.0.14.231,62016,993,TCP,240,2563,53.67288557384934,ACK,0,Normal,2025-11-06 08:15:52.288975,flow_010998
192.168.206.140,10.0.251.52,54612,587,TCP,146,6843,22.939737795552812,"FIN,ACK",0,Normal,2025-11-06 09:50:23.288977,flow_010999
192.168.222.98,10.0.222.45,52929,587,TCP,199,4284,23.274095026295896,ACK,0,Normal,2025-11-06 12:24:47.288978,flow_011000
192.168.39.111,8.8.4.4,63890,53,UDP,7,174,0.5945554482164936,,0,Normal,2025-11-07 00:51:27.288979,flow_011001
192.168.104.76,8.8.84.4,56435,443,HTTPS,370,36206,16.569572531804393,,0,Normal,2025-11-06 10:40:09.288980,flow_011002
192.168.239.107,10.0.163.114,53282,993,TCP,94,17113,52.80706052563249,ACK,0,Normal,2025-11-06 12:34:24.288982,flow_011003
192.168.207.229,8.8.4.4,60669,53,UDP,9,199,0.9810843191250945,,0,Normal,2025-11-06 18:52:07.288983,flow_011004
192.168.45.148,8.8.8.4,60099,53,UDP,6,424,0.6558403525990368,,0,Normal,2025-11-07 02:10:14.288984,flow_011005
192.168.112.55,10.0.15.52,51653,587,TCP,296,6791,3.503258996819744,"PSH,ACK",0,Normal,2025-11-06 07:50:05.288985,flow_011006
203.0.87.87,10.0.70.68,46097,1433,HTTPS,317,81106,4.260252185740109,ACK,1,Exploits,2025-11-06 08:31:41.288988,flow_011008
192.168.99.198,8.8.4.4,57337,53,UDP,3,374,0.564555801899116,,0,Normal,2025-11-06 21:25:38.288989,flow_011009
203.0.246.65,10.0.65.208,30643,443,TCP,5232,799910,4.347448577641511,"SYN,ACK",1,DoS,2025-11-06 11:43:52.288990,flow_011010
192.168.202.219,8.8.8.4,57117,53,UDP,2,374,0.17144891076533586,,0,Normal,2025-11-06 12:06:46.288991,flow_011011
192.168.114.196,8.8.155.238,62923,443,HTTPS,324,33485,15.745806007159457,ACK,0,Normal,2025-11-06 07:05:47.288993,flow_011012
192.168.237.194,8.8.149.114,57855,80,HTTP,16,34691,22.59341560199649,,0,Normal,2025-11-06 17:34:12.288994,flow_011013
192.168.36.232,10.0.47.86,58000,587,TCP,50,10176,29.456070876673735,"PSH,ACK",0,Normal,2025-11-06 06:03:37.288995,flow_011014
192.168.48.211,10.0.40.175,49395,22,TCP,223,6903,53.86062682600597,"FIN,ACK",0,Normal,2025-11-06 02:58:53.288996,flow_011015
203.0.207.250,10.0.241.162,40366,443,UDP,9095,972988,0.508821206014429,SYN,1,DoS,2025-11-06 04:58:51.288998,flow_011016
192.168.136.69,8.8.8.8,54212,53,UDP,6,375,0.8974607354501487,,0,Normal,2025-11-06 12:09:31.288999,flow_011017
192.168.106.105,8.8.154.250,63604,443,HTTPS,143,18362,1.0984298592790642,,0,Normal,2025-11-06 19:00:34.289000,flow_011018
203.0.59.254,10.0.80.92,62295,3389,TCP,320,27511,144.1016481994126,ACK,1,Fuzzers,2025-11-06 03:18:59.289005,flow_011022
192.168.34.187,10.0.2.213,52407,993,TCP,60,3822,50.585879762878264,"FIN,ACK",0,Normal,2025-11-06 21:11:55.289006,flow_011023
192.168.127.187,8.8.155.192,61170,80,HTTPS,49,38744,2.767431007245091,"PSH,ACK",0,Normal,2025-11-06 18:58:58.289007,flow_011024
192.168.37.135,8.8.4.4,51948,53,UDP,5,353,0.6165743219296144,,0,Normal,2025-11-06 15:20:52.289009,flow_011025
192.168.146.186,8.8.115.254,49770,443,HTTPS,257,15976,10.112235814363155,,0,Normal,2025-11-06 16:40:10.289010,flow_011026
192.168.141.6,10.0.112.152,58839,587,TCP,35,13236,49.003815675882166,ACK,0,Normal,2025-11-07 01:35:54.289011,flow_011027
192.168.35.248,10.0.104.125,55310,587,TCP,285,13594,35.625523028649496,"FIN,ACK",0,Normal,2025-11-06 20:05:17.289013,flow_011028
192.168.101.199,10.0.161.111,52269,25,TCP,269,1614,53.574515418762935,"FIN,ACK",0,Normal,2025-11-06 08:35:00.289014,flow_011029
192.168.165.238,8.8.108.69,63182,80,HTTP,350,21369,20.43532037335332,"PSH,ACK",0,Normal,2025-11-07 01:00:30.289015,flow_011030
192.168.159.123,10.0.142.131,62562,22,TCP,244,8367,12.037489315746326,"PSH,ACK",0,Normal,2025-11-06 18:32:28.289018,flow_011032
192.168.129.16,8.8.12.9,57636,80,HTTPS,379,27489,19.427294839048596,"PSH,ACK",0,Normal,2025-11-06 03:04:14.289019,flow_011033
192.168.234.12,8.8.8.4,59959,53,UDP,6,212,0.7739382790556087,,0,Normal,2025-11-06 15:54:02.289020,flow_011034
192.168.99.165,8.8.177.92,65333,443,HTTP,278,38160,6.337559278443533,"PSH,ACK",0,Normal,2025-11-06 13:40:35.289021,flow_011035
203.0.3.247,10.0.240.192,44294,568,TCP,2,168,0.05006941637211941,"SYN,RST",1,Reconnaissance,2025-11-06 03:01:47.289023,flow_011036
192.168.82.230,10.0.47.100,62694,587,TCP,282,5741,17.606997002199908,"PSH,ACK",0,Normal,2025-11-06 18:30:38.289024,flow_011037
10.0.5.106,203.0.229.65,51234,8080,TCP,314,6863,54.36200719981372,"PSH,ACK",1,Backdoor,2025-11-06 19:47:41.289025,flow_011038
192.168.46.58,8.8.4.8,51444,53,UDP,8,491,0.3185963300060976,,0,Normal,2025-11-07 00:41:20.289027,flow_011039
192.168.59.52,8.8.4.4,49505,53,UDP,9,439,0.871945062086627,,0,Normal,2025-11-06 07:22:04.289029,flow_011041
192.168.175.6,8.8.206.107,59257,443,TCP,127,49479,5.097767908908676,ACK,0,Normal,2025-11-07 00:31:40.289030,flow_011042
192.168.171.220,10.0.90.70,55967,22,TCP,22,16738,23.496823044355466,ACK,0,Normal,2025-11-06 18:47:50.289031,flow_011043
192.168.129.183,10.0.126.41,53197,587,TCP,284,13673,29.758859681900482,ACK,0,Normal,2025-11-07 01:14:04.289033,flow_011044
203.0.157.164,10.0.11.218,58896,80,HTTP,415,70059,2.0401825912127878,ACK,1,Exploits,2025-11-06 12:31:23.289034,flow_011045
192.168.48.208,8.8.240.94,61435,443,HTTP,94,49313,3.584817956557395,,0,Normal,2025-11-06 05:09:40.289036,flow_011046
192.168.4.46,8.8.86.199,63194,80,TCP,234,536,14.517025935137468,,0,Normal,2025-11-06 05:20:23.289037,flow_011047
203.0.226.173,10.0.123.233,47745,443,TCP,9583,683343,1.4062241344985178,SYN,1,DoS,2025-11-06 09:30:39.289038,flow_011048
192.168.175.17,8.8.17.190,50449,443,TCP,327,7620,13.054665982434907,"PSH,ACK",0,Normal,2025-11-06 11:36:43.289039,flow_011049
192.168.70.53,8.8.59.42,51678,80,TCP,157,6787,0.20790140441743704,"PSH,ACK",0,Normal,2025-11-06 22:16:48.289042,flow_011051
192.168.142.223,8.8.8.8,58458,53,UDP,7,267,0.06775138265760366,,0,Normal,2025-11-06 08:02:18.289043,flow_011052
192.168.13.3,8.8.6.67,65027,443,TCP,341,14529,16.80736303924442,ACK,0,Normal,2025-11-06 10:03:15.289045,flow_011053
192.168.49.234,8.8.4.8,51487,53,UDP,8,129,0.7904822833403432,,0,Normal,2025-11-06 19:07:57.289046,flow_011054
203.0.245.62,10.0.81.187,44514,22,TCP,308,82330,191.6838333249393,"PSH,ACK",1,Fuzzers,2025-11-06 09:12:09.289047,flow_011055
192.168.131.124,8.8.254.93,64647,80,TCP,442,35254,27.137097993506,,0,Normal,2025-11-06 08:43:35.289050,flow_011057
192.168.92.155,8.8.4.8,65282,53,UDP,8,469,0.32131086716195817,,0,Normal,2025-11-06 16:07:46.289051,flow_011058
192.168.83.155,8.8.143.103,50215,443,HTTPS,314,33458,0.5018621004972825,ACK,0,Normal,2025-11-06 13:13:38.289052,flow_011059
192.168.179.120,8.8.62.3,49539,80,HTTPS,432,18720,14.450069152056741,ACK,0,Normal,2025-11-06 18:54:30.289053,flow_011060
192.168.106.193,8.8.225.54,63772,443,HTTPS,130,33867,13.628642391890093,"PSH,ACK",0,Normal,2025-11-06 20:11:28.289056,flow_011062
192.168.249.182,10.0.101.139,61430,993,TCP,110,16740,40.37502365811795,ACK,0,Normal,2025-11-06 22:55:43.289058,flow_011063
192.168.219.200,8.8.8.8,51194,53,UDP,3,180,0.22373780509261876,,0,Normal,2025-11-06 21:13:08.289059,flow_011064
192.168.102.149,8.8.84.112,60725,443,TCP,209,6697,26.60391153666576,"PSH,ACK",0,Normal,2025-11-06 07:54:28.289060,flow_011065
192.168.119.81,10.0.241.108,58117,22,TCP,209,4128,12.111881291392084,"FIN,ACK",0,Normal,2025-11-06 12:29:08.289061,flow_011066
192.168.194.246,8.8.253.50,53122,80,HTTPS,331,25367,23.938128311000554,"PSH,ACK",0,Normal,2025-11-06 16:31:48.289064,flow_011068
192.168.213.102,8.8.8.4,63880,53,UDP,2,350,0.47665215904066194,,0,Normal,2025-11-06 08:07:47.289065,flow_011069
203.0.36.64,10.0.57.200,54250,3389,TCP,537,78388,124.41423372596539,ACK,1,Fuzzers,2025-11-06 03:13:30.289066,flow_011070
192.168.61.183,8.8.8.8,57989,53,UDP,10,421,0.5818887711520219,,0,Normal,2025-11-06 10:13:31.289069,flow_011072
203.0.70.127,10.0.15.132,64416,443,TCP,3170,810110,0.9864091161274228,"SYN,ACK",1,DoS,2025-11-06 20:33:06.289070,flow_011073
192.168.243.98,8.8.8.8,58682,53,UDP,3,185,0.42705329681173204,,0,Normal,2025-11-06 05:50:08.289074,flow_011076
192.168.224.200,10.0.52.88,57295,22,TCP,178,3019,15.805989628537942,"FIN,ACK",0,Normal,2025-11-06 17:42:19.289075,flow_011077
192.168.83.6,8.8.121.139,58210,443,HTTPS,224,40461,16.129771001232946,"PSH,ACK",0,Normal,2025-11-06 10:18:19.289077,flow_011078
192.168.143.93,8.8.133.125,52809,80,HTTP,278,32553,11.928144002346396,,0,Normal,2025-11-07 00:57:52.289078,flow_011079
192.168.90.146,10.0.140.26,64025,25,TCP,60,7430,50.75845314345107,"FIN,ACK",0,Normal,2025-11-06 14:48:38.289079,flow_011080
192.168.32.99,10.0.193.63,52641,587,TCP,174,9169,7.279094426779856,"PSH,ACK",0,Normal,2025-11-06 17:39:37.289080,flow_011081
192.168.215.213,8.8.8.4,49253,53,UDP,7,375,0.18159939901162975,,0,Normal,2025-11-06 03:16:05.289082,flow_011082
192.168.170.67,8.8.8.4,61233,53,UDP,7,164,0.021240399503638544,,0,Normal,2025-11-06 06:33:12.289084,flow_011084
203.0.112.97,10.0.47.26,44556,3389,TCP,562,44732,290.0622713588731,"PSH,ACK",1,Fuzzers,2025-11-06 22:47:38.289085,flow_011085
192.168.24.215,8.8.4.8,55740,53,UDP,8,109,0.10681288268337924,,0,Normal,2025-11-06 08:16:20.289087,flow_011086
203.0.34.14,10.0.223.185,55406,5432,HTTPS,463,46908,3.2133947738895956,"FIN,ACK",1,Exploits,2025-11-06 18:56:38.289088,flow_011087
192.168.230.131,10.0.142.123,62532,22,TCP,180,9190,53.293555131945276,ACK,0,Normal,2025-11-07 01:24:26.289089,flow_011088
192.168.109.223,10.0.186.72,62230,22,TCP,130,10636,8.288881138358526,"FIN,ACK",0,Normal,2025-11-06 09:45:07.289095,flow_011092
192.168.122.203,8.8.4.4,54603,53,UDP,10,375,0.022625982636303114,,0,Normal,2025-11-06 15:11:24.289096,flow_011093
192.168.128.53,10.0.211.63,50562,22,TCP,62,14055,47.72952936489944,"FIN,ACK",0,Normal,2025-11-06 04:25:04.289097,flow_011094
192.168.24.200,8.8.106.163,53527,443,HTTP,221,15296,29.320811663376578,,0,Normal,2025-11-06 14:09:01.289098,flow_011095
192.168.39.236,8.8.121.65,58277,80,HTTPS,491,22999,14.038639731851735,"PSH,ACK",0,Normal,2025-11-07 01:53:40.289100,flow_011096
192.168.163.47,8.8.8.8,52401,53,UDP,10,397,0.3783158657674007,,0,Normal,2025-11-07 01:48:16.289101,flow_011097
192.168.17.183,8.8.8.4,62731,53,UDP,2,183,0.3328195671877585,,0,Normal,2025-11-06 21:58:12.289102,flow_011098
203.0.254.197,10.0.162.90,40119,657,TCP,10,182,0.06996158360347923,"SYN,RST",1,Reconnaissance,2025-11-06 05:39:46.289103,flow_011099
192.168.108.4,10.0.136.186,60953,22,TCP,139,2390,20.737469320355842,ACK,0,Normal,2025-11-06 13:51:38.289105,flow_011100
192.168.128.239,8.8.107.238,57974,443,TCP,251,35034,15.139036013590028,,0,Normal,2025-11-06 22:48:59.289107,flow_011102
203.0.146.130,10.0.124.253,44443,3306,HTTP,236,69447,4.726925774491622,"PSH,ACK",1,Exploits,2025-11-06 14:17:19.289108,flow_011103
192.168.50.79,8.8.4.4,53828,53,UDP,10,374,0.775487221910858,,0,Normal,2025-11-06 15:56:45.289110,flow_011104
192.168.101.242,10.0.222.198,51116,25,TCP,237,19706,15.524089221167257,"PSH,ACK",0,Normal,2025-11-06 08:33:28.289111,flow_011105
192.168.198.198,8.8.8.8,54683,53,UDP,4,301,0.5791005172204204,,0,Normal,2025-11-06 04:21:55.289112,flow_011106
192.168.186.104,8.8.4.4,52962,53,UDP,8,428,0.7072016688053644,,0,Normal,2025-11-06 09:47:07.289116,flow_011109
192.168.119.171,8.8.8.8,52100,53,UDP,6,407,0.2336194962719541,,0,Normal,2025-11-06 17:31:43.289119,flow_011111
192.168.112.95,8.8.253.88,54444,80,HTTP,109,1778,17.022621374250217,,0,Normal,2025-11-06 19:33:26.289120,flow_011112
192.168.244.229,8.8.8.4,63034,53,UDP,3,507,0.40582918768475734,,0,Normal,2025-11-06 22:01:12.289123,flow_011114
203.0.55.186,10.0.236.81,55181,3306,HTTP,429,98881,6.905856756526018,"FIN,ACK",1,Exploits,2025-11-06 22:53:21.289124,flow_011115
192.168.91.238,8.8.23.189,63462,443,HTTPS,388,16666,23.83805950789906,"PSH,ACK",0,Normal,2025-11-06 06:50:05.289125,flow_011116
192.168.167.19,8.8.8.8,56506,53,UDP,3,222,0.45316457312443303,,0,Normal,2025-11-06 06:53:59.289126,flow_011117
203.0.227.38,10.0.25.130,64237,443,TCP,3926,919351,0.48478053391773834,"SYN,ACK",1,DoS,2025-11-06 13:51:57.289128,flow_011118
192.168.166.25,8.8.159.209,61114,80,HTTPS,399,45960,18.911385217703916,,0,Normal,2025-11-06 22:59:44.289129,flow_011119
192.168.197.120,8.8.8.8,56946,53,UDP,5,208,0.5865087882804192,,0,Normal,2025-11-06 04:14:35.289130,flow_011120
192.168.244.245,8.8.86.171,52920,443,HTTP,14,20184,14.167222228249043,ACK,0,Normal,2025-11-06 13:45:13.289132,flow_011121
203.0.141.18,10.0.146.192,42976,114,TCP,6,55,0.09758678647392914,"SYN,RST",1,Reconnaissance,2025-11-06 08:46:59.289133,flow_011122
203.0.209.142,10.0.151.203,49835,80,HTTP,465,77654,5.7173040704485,"FIN,ACK",1,Exploits,2025-11-06 06:36:52.289134,flow_011123
203.0.115.227,10.0.203.205,15399,80,ICMP,7263,681421,3.8222627304244927,RST,1,DoS,2025-11-07 02:20:17.289135,flow_011124
192.168.189.231,10.0.163.26,49769,25,TCP,88,1223,40.87589188875564,"PSH,ACK",0,Normal,2025-11-06 20:36:36.289137,flow_011125
192.168.244.56,8.8.133.77,55444,443,HTTP,299,16475,19.571401334770908,,0,Normal,2025-11-07 02:18:15.289138,flow_011126
192.168.79.133,8.8.31.4,52053,80,HTTPS,124,16173,9.768272325366448,ACK,0,Normal,2025-11-06 23:38:45.289139,flow_011127
192.168.220.220,8.8.158.44,53994,80,HTTP,479,8137,16.27145679528132,,0,Normal,2025-11-06 19:27:27.289141,flow_011128
203.0.97.88,10.0.195.143,50620,3306,HTTP,498,11366,2.1684178630915585,"FIN,ACK",1,Exploits,2025-11-07 00:19:45.289142,flow_011129
192.168.32.97,8.8.41.32,65156,80,HTTP,397,18567,12.901236888064375,ACK,0,Normal,2025-11-06 20:10:00.289143,flow_011130
192.168.244.37,10.0.111.33,63818,22,TCP,273,18798,55.01950273238267,"FIN,ACK",0,Normal,2025-11-07 00:49:53.289144,flow_011131
